,City,HouseName,Lng,Lat,District,id,TotalPrice,Price,Floor,Square,FloorType,BuildingType,BuildingStructure,RenovationCondition,Elevator,ConstructionTime,BedRooms,LivingRooms,Kitchens,BathRooms
507,shanghai,丰舍东苑,121.67443433162211,31.281076609454807,浦东,107103595130,4320000.0,48263,High,89.51,Flat,Plate,Steel/Concrete,Simplicity,No,2005,3,2,1,1
508,shanghai,奥林匹克花园,121.33351301769731,31.153725893777253,松江,107104130637,4350000.0,52103,High,83.49,Flat,Plate,Steel/Concrete,Hardcover,Yes,2006,2,2,1,1
509,shanghai,金杨新村三街坊,121.58441711273935,31.256669827095642,浦东,107104002686,4050000.0,66667,Middle,60.75,Flat,Plate,Brick/Concrete,Simplicity,No,1995,2,1,1,1
510,shanghai,曹杨四村(兰花园),121.41329386563278,31.242893370450656,普陀,107104087775,3100000.0,66768,High,46.43,Flat,Plate,Steel/Concrete,Hardcover,No,1991,1,1,1,1
511,shanghai,天道俪晶国际公寓,121.46965499061761,31.26126690438409,静安,107103741028,3650000.0,75429,Low,48.39,Flat,Tower,Steel/Concrete,Simplicity,Yes,2004,1,1,1,1
512,shanghai,文翔名苑(公寓),121.14015392447173,31.02647553267248,松江,107104089261,3450000.0,39196,Middle,88.02,Flat,Plate,Steel/Concrete,Simplicity,No,2009,3,2,1,1
513,shanghai,文化花园清华苑,121.49545064181159,31.30906259098983,杨浦,107103211784,14980000.0,85895,High,174.4,Duplex,Plate,Steel/Concrete,Hardcover,Yes,2000,4,2,2,2
514,shanghai,美丽家园,121.4975714512901,31.08083017597408,闵行,107103936610,4700000.0,54443,High,86.33,Flat,Plate,Brick/Concrete,Simplicity,No,1998,3,2,1,1
515,shanghai,江海花园,121.46965202620943,30.908536877403524,奉贤,107104256761,2490000.0,20646,High,120.61,Flat,Plate,Brick/Concrete,Simplicity,No,2001,3,2,1,2
516,shanghai,曹杨五村(南杨园),121.41247299405778,31.238847832358434,普陀,107103681385,2790000.0,64779,High,43.07,Flat,Plate,Steel/Concrete,Simplicity,No,1988,1,1,1,1
517,shanghai,龙南五村,121.46045301846506,31.161427921589443,徐汇,107104129407,6000000.0,85739,Middle,69.98,Flat,Plate,Brick/Concrete,Simplicity,No,1995,2,1,1,1
518,shanghai,开鲁二村,121.53419096523491,31.32814622068962,杨浦,107104390728,2450000.0,58403,Middle,41.95,Flat,Plate,Brick/Concrete,Simplicity,No,1991,1,1,1,1
519,shanghai,龙南五村,121.46045301846506,31.161427921589443,徐汇,107104281196,5800000.0,81633,Middle,71.05,Flat,Plate,Brick/Concrete,Hardcover,No,1993,2,2,1,1
520,shanghai,贝尚湾(公寓),121.32635055837461,31.152416265987686,松江,107104122689,5660000.0,60769,Middle,93.14,Flat,Plate,Steel/Concrete,Hardcover,Yes,2008,2,2,1,1
521,shanghai,平江盛世家园,121.45501701250198,31.262730892788937,普陀,107104070507,3860000.0,57690,Low,66.91,Flat,Tower,Steel/Concrete,Rough,No,1996,2,1,1,1
522,shanghai,保利翡丽公馆,121.26649897750022,31.120281822146943,松江,107103956717,5550000.0,61158,Low,90.75,Flat,Plate,Steel/Concrete,Hardcover,Yes,2016,3,2,1,1
523,shanghai,曹路家苑,121.66203439185404,31.279504351019632,浦东,107103927370,5200000.0,56083,Low,92.72,Flat,Plate,Steel/Concrete,Rough,Yes,2010,2,2,1,1
524,shanghai,棕榈滩海景城,121.54811209555358,30.82750041570949,奉贤,107103968806,1450000.0,16012,Low,90.56,Flat,Plate,Steel/Concrete,Hardcover,Yes,2013,2,1,1,1
525,shanghai,包运大厦,121.48500469618881,31.262244879888815,静安,107103924780,2750000.0,81603,Middle,33.7,Flat,Plate,Steel/Concrete,Simplicity,No,1995,1,1,1,1
526,shanghai,红旗小区,121.40515369059301,31.01617137004997,闵行,107104375292,2410000.0,36806,Middle,65.48,Flat,Plate,Brick/Concrete,Hardcover,No,1994,2,1,1,1
527,shanghai,新虹桥首府(公寓),121.4266955957056,31.21479954500219,松江,107104151068,7290000.0,58409,Low,124.81,Flat,Plate,Steel/Concrete,Hardcover,Yes,2015,3,2,1,2
528,shanghai,贝港北区（一区）,121.45281903858016,30.922166881791988,奉贤,107103872093,1850000.0,22606,Middle,81.84,Flat,Plate,Brick/Concrete,Simplicity,No,1995,3,1,1,1
529,shanghai,知雅汇(公寓),121.32385201142917,31.158405823063617,松江,107104118535,4590000.0,50809,Low,90.34,Flat,Plate,Steel/Concrete,Hardcover,Yes,2004,2,2,1,1
530,shanghai,金丰苑一居,121.33976657150504,31.4008801763629,宝山,107103964343,2580000.0,32605,Low,79.13,Flat,Plate,Steel/Concrete,Simplicity,Unknown,2015,2,1,1,1
531,shanghai,平阳绿家园,121.39771904470079,31.13607285213692,闵行,107104194477,6700000.0,77278,Middle,86.7,Flat,Plate,Steel/Concrete,Simplicity,No,2001,2,2,1,1
532,shanghai,万科白马花园(公寓),121.34704365461081,31.082992223101567,松江,107103942033,4150000.0,47154,Middle,88.01,Flat,Plate,Steel/Concrete,Hardcover,No,2007,3,2,1,1
533,shanghai,高兴花园,121.41449813399946,31.119619319088855,闵行,107104250692,4590000.0,64804,Low,70.83,Flat,Plate,Brick/Concrete,Simplicity,No,1998,2,1,1,1
534,shanghai,西郊半岛名苑,121.23427496224627,31.232494891468793,青浦,107104284630,3590000.0,41170,High,87.2,Flat,Plate,Steel/Concrete,Hardcover,Yes,2014,2,2,1,1
535,shanghai,同盛嘉园,121.44134004162092,31.384517901956112,宝山,107103914708,4050000.0,43941,Middle,92.17,Flat,Plate,Steel/Concrete,Simplicity,Yes,2008,2,2,1,1
536,shanghai,当代高邸,121.39341319689981,31.32389229871386,宝山,107104160838,6600000.0,56310,High,117.21,Flat,Plate,Steel/Concrete,Simplicity,No,2003,3,2,1,2
537,shanghai,浦润苑,121.53918671166754,31.048195118186996,闵行,107103660958,3200000.0,38690,Low,82.71,Flat,Plate,Steel/Concrete,Simplicity,Yes,2012,2,2,1,1
538,shanghai,龙柏二村,121.36833619011382,31.188788008886583,闵行,107104396154,3200000.0,60872,Low,52.57,Flat,Plate,Brick/Concrete,Hardcover,No,1994,2,1,1,1
539,shanghai,永兆豪庭,121.40156001940036,31.17958086728794,徐汇,107103250069,9500000.0,106970,High,88.81,Flat,Plate,Steel/Concrete,Simplicity,Yes,2008,2,2,1,1
540,shanghai,凤城三村东区,121.5279381300716,31.287819938399068,杨浦,107104386338,2380000.0,69775,Middle,34.11,Flat,Plate,Brick/Concrete,Hardcover,No,1988,1,1,1,1
542,shanghai,海棠新村,121.35459103784454,30.725997145356192,金山,107103364179,799000.0,13543,High,59,Flat,Plate,Brick/Concrete,Simplicity,No,1990,2,1,1,1
543,shanghai,祁连欣苑,121.38395053648826,31.316845315643853,宝山,107104013316,5960000.0,51741,High,115.19,Flat,Plate,Steel/Concrete,Simplicity,No,2003,3,2,1,2
544,shanghai,上海源花城,121.30918358075674,31.149137133107665,松江,107104252210,4300000.0,45226,Low,95.08,Flat,Plate,Steel/Concrete,Rough,Yes,2008,2,2,1,1
545,shanghai,塘泾北苑,121.45121188019226,31.05042419850783,闵行,107104076622,4760000.0,54369,High,87.55,Flat,Plate,Steel/Concrete,Rough,Yes,2015,2,1,1,1
546,shanghai,通阁小区,121.47737197393164,31.26726084666834,静安,107103988201,2650000.0,73164,High,36.22,Flat,Plate,Steel/Concrete,Simplicity,No,1994,1,0,1,0
547,shanghai,民旺苑,121.44587064546049,30.924596970289073,奉贤,107104286923,2750000.0,21520,Middle,127.79,Flat,Plate,Steel/Concrete,Hardcover,No,2006,3,1,1,2
548,shanghai,佳木斯路208弄,121.54662261518749,31.3042867537923,杨浦,107104214267,3460000.0,65419,High,52.89,Flat,Plate,Brick/Concrete,Hardcover,No,1987,2,1,1,1
549,shanghai,永兆豪庭,121.40156001940036,31.17958086728794,徐汇,107104067412,10450000.0,94940,Middle,110.07,Flat,Plate,Steel/Concrete,Simplicity,Yes,2008,3,2,1,1
550,shanghai,临潮一村,121.35348225935358,30.7230803199678,金山,107103934496,850000.0,13874,High,61.27,Flat,Plate,Brick/Concrete,Rough,No,1990,2,1,1,1
551,shanghai,龙潭小区,121.43237198822315,31.281343870696194,静安,107103928564,2300000.0,65119,Low,35.32,Flat,Plate,Brick/Concrete,Rough,No,1996,1,1,1,1
552,shanghai,同心路803弄,121.47789451824679,31.277457551532155,虹口,107103534909,3340000.0,55844,High,59.81,Flat,Plate,Brick/Concrete,Simplicity,No,1992,2,1,0,1
553,shanghai,和平小区(长宁),121.43811341805961,31.215244189178613,长宁,107104358722,3150000.0,82203,High,38.32,Flat,Plate,Mixed,Simplicity,No,1988,1,1,1,1
554,shanghai,泗塘一村,121.46039983877887,31.3447274291945,宝山,107104374975,1850000.0,46436,Low,39.84,Flat,Plate,Brick/Concrete,Simplicity,No,1959,1,1,1,1
555,shanghai,莘松三村,121.37728771469021,31.113392087638047,闵行,107104367744,3900000.0,98610,Low,39.55,Flat,Plate,Brick/Concrete,Hardcover,Yes,1987,1,1,1,1
556,shanghai,金原新苑,121.43317920555441,31.266198426557537,普陀,107104382173,5200000.0,58546,High,88.82,Flat,Plate,Brick/Concrete,Hardcover,No,1997,2,1,1,1
557,shanghai,光华园,121.43892737268222,31.146581474808915,徐汇,107104357813,4300000.0,104776,Low,41.04,Flat,Plate,Brick/Concrete,Simplicity,No,1996,1,1,1,1
558,shanghai,长征家苑,121.39497903323425,31.255140839198496,普陀,107104350236,4500000.0,71237,Low,63.17,Flat,Plate,Steel/Concrete,Hardcover,Yes,2015,1,1,1,1
559,shanghai,江桥一村,121.3512774583099,31.2649017915717,嘉定,107104354425,2600000.0,46780,High,55.58,Flat,Plate,Brick/Concrete,Simplicity,No,1988,2,1,1,1
560,shanghai,梅陇六村,121.42600273266575,31.13860221509219,徐汇,107104232417,2960000.0,68710,Low,43.08,Flat,Plate,Brick/Concrete,Hardcover,No,1990,1,1,1,1
561,shanghai,天禧嘉苑二期,121.3176874796975,31.27699406805193,嘉定,107103881868,3040000.0,49552,Low,61.35,Flat,Plate,Steel/Concrete,Rough,Yes,2011,1,1,1,1
562,shanghai,达城锦园,121.60889494975018,31.12533507051341,浦东,107104119077,2750000.0,50210,Middle,54.77,Flat,Plate,Steel/Concrete,Simplicity,Yes,2010,1,1,1,1
563,shanghai,平阳新村四街坊,121.39678750188693,31.139516950972766,闵行,107103888807,3390000.0,56341,High,60.17,Flat,Plate,Brick/Concrete,Rough,No,1998,1,1,1,1
564,shanghai,绿梅二村,121.37599828696118,31.119820265446894,闵行,107104211010,3050000.0,65564,Low,46.52,Flat,Plate,Brick/Concrete,Rough,No,1994,1,1,1,1
565,shanghai,江桥二村,121.35315096428151,31.261495174181835,嘉定,107104002546,3080000.0,46351,High,66.45,Flat,Plate,Brick/Concrete,Hardcover,No,1995,2,1,1,1
566,shanghai,白雪公主,121.36341760812448,31.144234908640453,闵行,107103920433,8200000.0,87589,Low,93.62,Flat,Plate,Steel/Concrete,Hardcover,Yes,2004,2,2,1,1
567,shanghai,高行家园,121.6204880315092,31.300382413766734,浦东,107104004216,5380000.0,65682,Low,81.91,Flat,Plate,Steel/Concrete,Hardcover,No,2009,2,2,1,1
568,shanghai,凤凰小区,121.2421398964778,31.0175700924501,松江,107103977698,2480000.0,33537,High,73.95,Flat,Plate,Brick/Concrete,Simplicity,No,1994,2,1,1,1
569,shanghai,平保小区,121.46043514218542,31.32334151567987,静安,107104190495,2230000.0,53542,High,41.65,Flat,Plate,Brick/Concrete,Simplicity,No,1993,1,1,1,1
570,shanghai,罗阳四村,121.41582690750982,31.126457436717267,闵行,107103976453,3220000.0,56881,Middle,56.61,Flat,Plate,Brick/Concrete,Hardcover,No,1996,2,1,1,1
571,shanghai,华东花苑,121.44179000285087,31.154623871758893,徐汇,107104162847,5030000.0,70399,High,71.45,Flat,Plate,Mixed,Hardcover,No,1996,2,1,1,1
572,shanghai,泗塘一村,121.46039983877887,31.3447274291945,宝山,107103873809,2530000.0,46448,Middle,54.47,Flat,Plate,Brick/Concrete,Rough,No,1982,2,1,1,1
573,shanghai,高兴花园,121.41449813399946,31.119619319088855,闵行,107104171753,4400000.0,62741,High,70.13,Flat,Plate,Brick/Concrete,Simplicity,No,1996,2,2,1,1
574,shanghai,国和一村,121.53561271336555,31.322402971425426,杨浦,107104279671,2770000.0,64554,Middle,42.91,Flat,Plate,Brick/Concrete,Hardcover,No,1993,1,1,1,1
575,shanghai,古美西路420弄,121.40083885973694,31.139390226817547,闵行,107104085484,5250000.0,67804,High,77.43,Flat,Plate,Brick/Concrete,Hardcover,No,1995,2,1,1,1
576,shanghai,真光八街坊,121.39519857910089,31.264332294353807,普陀,107104182998,3900000.0,64549,Low,60.42,Flat,Plate,Brick/Concrete,Simplicity,No,1994,2,2,1,1
577,shanghai,蓝天新村,121.25918416556301,31.019182334529297,松江,107104199396,1900000.0,28041,High,67.76,Flat,Plate,Brick/Concrete,Simplicity,No,1996,2,1,1,1
578,shanghai,馨宁公寓,121.45405780187843,31.13474675038343,徐汇,107103630019,5300000.0,84936,Middle,62.4,Flat,Tower,Steel/Concrete,Simplicity,Yes,2011,2,1,1,1
579,shanghai,开鲁路382弄,121.53982450857963,31.33088145428655,杨浦,107104138508,2550000.0,60599,High,42.08,Flat,Plate,Brick/Concrete,Hardcover,No,1989,1,1,1,1
580,shanghai,田林十四村,121.4304822229218,31.180807627025114,徐汇,107103928111,5250000.0,83599,Low,62.8,Flat,Tower,Steel/Concrete,Hardcover,Yes,1988,2,0,1,1
581,shanghai,天虹四村,121.25487661098157,31.03617720849907,松江,107104047848,2400000.0,36782,Middle,65.25,Flat,Plate,Brick/Concrete,Hardcover,No,1996,2,1,1,1
582,shanghai,陇南小区,121.42887461538115,31.135134745847513,徐汇,107104068505,3030000.0,63603,High,47.64,Flat,Plate,Brick/Concrete,Hardcover,No,1994,1,1,1,1
583,shanghai,福苑小区,121.43206952875795,31.182530995363873,徐汇,107104010797,4240000.0,84211,High,50.35,Flat,Plate,Steel/Concrete,Simplicity,Yes,1990,1,1,1,1
584,shanghai,共富二村,121.43808296550284,31.35455387107869,宝山,107104006637,2790000.0,43972,High,63.45,Flat,Plate,Brick/Concrete,Simplicity,No,1997,1,1,0,1
585,shanghai,共富一村,121.43647859186201,31.35861521045371,宝山,107104032717,2850000.0,47398,Low,60.13,Flat,Plate,Brick/Concrete,Simplicity,No,1996,1,1,1,1
586,shanghai,小囡桥小区,121.25207299948492,31.385350160491694,嘉定,107104207170,1400000.0,26023,High,53.8,Flat,Plate,Steel/Concrete,Simplicity,No,1981,2,1,1,1
587,shanghai,国和二村,121.5354061929288,31.325752844726257,杨浦,107103656706,2800000.0,66367,High,42.19,Flat,Plate,Brick/Concrete,Hardcover,No,1991,1,1,1,1
588,shanghai,新泾二村,121.37983009894454,31.22049807271572,长宁,107104097877,3590000.0,69981,High,51.3,Flat,Plate,Brick/Concrete,Simplicity,No,1984,2,1,1,1
589,shanghai,海上硕和城,121.53521575216068,31.306542304252492,杨浦,107104318067,12200000.0,101447,High,120.26,Flat,Plate,Steel/Concrete,Hardcover,Yes,2008,3,2,1,2
590,shanghai,隆德小区,121.42855302200857,31.23540190119534,普陀,107104378857,3280000.0,73593,Middle,44.57,Flat,Tower,Steel/Concrete,Simplicity,Yes,1987,2,0,1,1
591,shanghai,荡湾新村,121.77246380684002,31.049168433026068,浦东,107104353618,1390000.0,27314,High,50.89,Flat,Plate,Brick/Concrete,Simplicity,No,1990,2,1,1,1
592,shanghai,天汇佳园,121.24600171186518,31.00687055356045,松江,107104395551,1900000.0,31949,Low,59.47,Flat,Plate,Steel/Concrete,Hardcover,Unknown,2015,2,1,1,1
593,shanghai,长白三村,121.54556126722746,31.29484111147227,杨浦,107104402469,1800000.0,61392,High,29.32,Flat,Plate,Brick/Concrete,Hardcover,No,1993,1,1,1,1
594,shanghai,银都一村,121.44859296030847,31.323832917333515,静安,107104397406,2750000.0,54902,High,50.09,Flat,Plate,Brick/Concrete,Simplicity,No,1995,1,1,1,1
595,shanghai,海尚逸苑,121.486740042773,31.31813289995052,虹口,107104007687,5240000.0,65118,Low,80.47,Flat,Plate,Steel/Concrete,Hardcover,Yes,2007,3,1,1,1
596,shanghai,密云小区,121.50436650365924,31.283046100079712,杨浦,107104209841,4400000.0,104093,Middle,42.27,Flat,Plate,Brick/Concrete,Simplicity,No,1986,1,1,1,1
597,shanghai,颛溪十村,121.39899796225534,31.06793487587281,闵行,107104219166,3840000.0,48272,High,79.55,Flat,Plate,Brick/Concrete,Rough,No,1998,3,1,0,1
598,shanghai,乐山八九村,121.43590493396334,31.201206265554045,徐汇,107104183838,6100000.0,116635,Low,52.3,Flat,Plate,Brick/Concrete,Simplicity,No,1991,2,1,1,1
599,shanghai,秀怡苑,121.60897238368514,31.141912468957237,浦东,107104006302,4080000.0,46375,Low,87.98,Flat,Plate,Steel/Concrete,Hardcover,Unknown,2014,2,1,1,1
600,shanghai,阳光城愉景湾,121.71062256909157,31.182856387353826,浦东,107103937707,6200000.0,63859,Low,97.09,Flat,Plate,Steel/Concrete,Hardcover,Yes,2014,3,2,1,1
601,shanghai,绿洲康城亲水湾(中央区),121.58587506258205,31.15527322585968,浦东,107103741300,9000000.0,70616,Low,127.45,Flat,Plate,Steel/Concrete,Hardcover,Yes,NaN,3,2,1,2
602,shanghai,鸿禧花园,121.36492191053149,31.18118608646285,闵行,107104058258,7500000.0,64334,High,116.58,Flat,Plate,Steel/Concrete,Hardcover,Yes,1999,2,1,1,1
603,shanghai,阳光新景,121.43346235145115,31.14211877643421,徐汇,107103881776,8800000.0,89577,Low,98.24,Flat,Plate,Steel/Concrete,Hardcover,No,2001,3,2,1,1
604,shanghai,蓝天新村,121.25918416556301,31.019182334529297,松江,107104175012,1950000.0,26971,High,72.3,Flat,Plate,Brick/Concrete,Simplicity,No,1994,3,1,1,1
605,shanghai,海洲桃花园一期,121.6057365075771,31.04560538968191,浦东,107104247828,4090000.0,36991,High,110.57,Flat,Plate,Steel/Concrete,Hardcover,Yes,2004,3,2,1,2
606,shanghai,爱庐世纪新苑,121.427622826653,31.08556484215027,闵行,107104162862,6180000.0,57980,Middle,106.59,Flat,Plate,Steel/Concrete,Hardcover,Yes,2007,3,2,1,1
607,shanghai,挹翠苑,121.45287311657187,31.160167920973276,徐汇,107103611929,8250000.0,93305,Low,88.42,Flat,Plate,Steel/Concrete,Hardcover,No,1999,2,1,1,1
608,shanghai,陆一小区,121.42668930756703,31.249570919630244,普陀,107104148493,3750000.0,62563,High,59.94,Flat,Plate,Brick/Concrete,Simplicity,No,1979,2,1,1,1
609,shanghai,阳光欧洲公寓,121.46636943821487,30.91337670076965,杨浦,107104027370,8500000.0,73587,High,115.51,Flat,Plate,Steel/Concrete,Simplicity,Yes,1999,3,2,1,1
610,shanghai,麦克花园(公寓),121.43505352000099,31.154424158737577,徐汇,107104140021,9330000.0,79970,Middle,116.67,Flat,Plate,Brick/Concrete,Simplicity,No,1995,3,2,1,2
611,shanghai,舒乐小区,121.44098305501124,31.136899444286506,徐汇,107104112610,3750000.0,67398,Middle,55.64,Flat,Plate,Steel/Concrete,Simplicity,No,1997,2,1,1,1
612,shanghai,新凯城玉兰苑,121.24381918879814,31.11640380976393,松江,107103899990,3330000.0,37337,Low,89.19,Flat,Plate,Steel/Concrete,Simplicity,Yes,2012,3,1,1,1
613,shanghai,蓬莱苑,121.13442569972625,31.149593678217176,青浦,107103974378,3750000.0,27879,Middle,134.51,Flat,Plate,Brick/Concrete,Hardcover,No,2003,3,2,1,2
614,shanghai,康桥月苑,121.60245320093814,31.132752655597212,浦东,107104057948,3380000.0,46965,Low,71.97,Flat,Plate,Steel/Concrete,Simplicity,No,2009,2,2,1,1
615,shanghai,锦绣汇丽苑,121.77237604239171,31.041856646698836,浦东,107103932430,3050000.0,25583,High,119.22,Flat,Plate,Steel/Concrete,Hardcover,No,2007,3,2,1,2
616,shanghai,唐人苑,121.65604458054403,31.21401309329893,浦东,107104114257,5880000.0,54693,Middle,107.51,Flat,Plate,Steel/Concrete,Simplicity,No,2002,3,2,1,1
617,shanghai,万科公园大道,121.48053886017651,31.235929042252014,闵行,107103967432,4500000.0,58472,Middle,76.96,Flat,Plate,Steel/Concrete,Hardcover,Yes,2015,2,1,1,1
618,shanghai,天星苑,121.37821252021273,31.006005599058746,闵行,107104118136,4150000.0,33304,Middle,124.61,Flat,Plate,Steel/Concrete,Hardcover,Yes,2005,3,2,1,2
619,shanghai,桃源二村,121.76324979739363,31.060518673385424,浦东,107104261492,2350000.0,28158,Low,83.46,Flat,Plate,Brick/Concrete,Simplicity,No,NaN,2,2,1,1
620,shanghai,沿海丽水馨庭(公寓),121.3349825556811,31.08269733464379,松江,107104208912,3450000.0,40024,Low,86.2,Flat,Plate,Steel/Concrete,Hardcover,Yes,2010,2,2,1,1
621,shanghai,荡湾新村,121.77246380684002,31.049168433026068,浦东,107104197165,1630000.0,28099,Middle,58.01,Flat,Plate,Brick/Concrete,Simplicity,No,1983,2,1,0,1
622,shanghai,听潮一村,121.75405860490719,31.05568375279359,浦东,107104105102,1580000.0,27769,High,56.9,Flat,Plate,Brick/Concrete,Simplicity,No,1991,2,1,1,1
623,shanghai,三林新村(永泰路468弄),121.51965844818614,31.14162363772788,浦东,107103873270,5350000.0,63744,Low,83.93,Flat,Plate,Steel/Concrete,Hardcover,Yes,2009,2,2,1,1
624,shanghai,阳光威尼斯(二期),121.36997892139992,31.266467505193113,普陀,107103953953,6880000.0,59183,Low,116.25,Split-Level,Plate,Steel/Concrete,Hardcover,Yes,2005,2,2,0,2
625,shanghai,南园坊,121.75403102692805,31.034146445124563,浦东,107103931508,2900000.0,23134,Middle,125.36,Flat,Plate,Steel/Concrete,Rough,No,2004,3,1,1,2
626,shanghai,宝钢公寓,121.44178685878158,31.260457074579442,普陀,107104118010,8900000.0,71047,High,125.27,Flat,Tower,Steel/Concrete,Hardcover,Yes,1998,3,2,0,2
627,shanghai,馨汇佳苑,121.71731719090468,31.18460435556508,浦东,107103723411,4200000.0,53847,High,78,Flat,Plate,Steel/Concrete,Hardcover,Unknown,2016,2,1,1,1
628,shanghai,香山新村东北街坊,121.57629930550678,31.249380824929943,浦东,107104158209,4700000.0,72869,Middle,64.5,Flat,Plate,Brick/Concrete,Hardcover,No,1995,2,1,0,1
629,shanghai,鹤沙航城航武嘉园,121.60029798635858,31.081909852678958,浦东,107103590352,3050000.0,37790,Low,80.71,Flat,Plate,Steel/Concrete,Rough,Unknown,2013,2,1,1,1
630,shanghai,艺泰安邦,121.71488251348099,31.06706684689662,浦东,107104114493,2660000.0,28292,Low,94.02,Flat,Plate,Steel/Concrete,Hardcover,Yes,2009,2,1,1,1
631,shanghai,仙乐小区,121.40049597652379,31.21105685290456,长宁,107104090495,3330000.0,71644,Middle,46.48,Flat,Plate,Steel/Concrete,Hardcover,No,1985,2,1,0,1
632,shanghai,安居花苑,121.55647334357936,31.284209242736253,杨浦,107104197847,5700000.0,61682,Low,92.41,Flat,Plate,Steel/Concrete,Simplicity,Yes,1999,2,2,1,1
633,shanghai,馨良苑,121.48282010701911,31.331665611751905,宝山,107104171345,4560000.0,62024,Low,73.52,Flat,Plate,Steel/Concrete,Simplicity,No,2009,2,2,1,1
634,shanghai,颛溪七村,121.40016171704353,31.0720502682695,闵行,107104270508,3830000.0,51369,Low,74.56,Flat,Plate,Brick/Concrete,Simplicity,No,1995,3,1,1,1
635,shanghai,红旗五村,121.40886611777411,31.01773086914705,闵行,107104267658,1940000.0,36729,Middle,52.82,Flat,Plate,Brick/Concrete,Hardcover,No,1987,2,1,1,1
636,shanghai,听潮六村,121.75034887264265,31.050578963716134,浦东,107104223450,2350000.0,27317,High,86.03,Flat,Plate,Steel/Concrete,Simplicity,No,2000,2,2,1,1
637,shanghai,马桥景城馨苑,121.37707553492874,31.023007566114224,闵行,107104154974,3080000.0,40666,Low,75.74,Flat,Plate,Steel/Concrete,Rough,Yes,2014,2,1,1,1
638,shanghai,中房公寓,121.31761265084852,31.249696337156337,嘉定,107104186721,3250000.0,55020,High,59.07,Flat,Plate,Steel/Concrete,Hardcover,Yes,2005,1,2,1,1
639,shanghai,茂盛花苑,121.3435277766753,31.175868591299583,闵行,107104278197,3150000.0,47100,High,66.88,Flat,Plate,Brick/Concrete,Simplicity,No,1998,2,1,1,1
640,shanghai,淞南七村,121.48671498004927,31.33889290564958,宝山,107104093409,3550000.0,52804,Low,67.23,Flat,Plate,Brick/Concrete,Simplicity,No,1995,2,1,1,1
641,shanghai,青松石,121.23220400872358,31.015492814320343,松江,107104035339,3070000.0,26608,Low,115.38,Flat,Plate,Brick/Concrete,Simplicity,No,1999,3,2,1,2
642,shanghai,万科海上传奇(三期),121.57394879930936,31.16454123252124,浦东,107103885022,10100000.0,116723,Low,86.53,Flat,Plate,Steel/Concrete,Hardcover,Yes,2016,2,2,1,1
643,shanghai,同济绿园,121.51816546442855,31.280502041488347,杨浦,107104243905,14500000.0,108974,High,133.06,Flat,Plate,Steel/Concrete,Hardcover,Yes,2003,3,2,1,2
644,shanghai,金杨七街坊,121.58615075254305,31.25470016622874,浦东,107103791447,4500000.0,65199,High,69.02,Flat,Plate,Brick/Concrete,Simplicity,No,1995,2,1,1,1
645,shanghai,未名园,121.41048396599759,31.12635387942479,闵行,107103684050,7990000.0,85218,Middle,93.76,Flat,Plate,Steel/Concrete,Hardcover,Yes,2003,2,2,1,1
646,shanghai,都市雅筑,121.41829814596777,31.062658605476493,闵行,107104144964,4050000.0,52030,Middle,77.84,Flat,Plate,Steel/Concrete,Simplicity,Yes,2010,2,2,1,1
647,shanghai,上海阳城,121.40535293475513,31.12685126251237,闵行,107104068367,9180000.0,76590,Low,119.86,Flat,Plate,Steel/Concrete,Hardcover,No,2002,3,2,1,2
648,shanghai,君莲新城广润苑,121.42431796068179,31.09147694496775,闵行,107104193992,4550000.0,53650,Low,84.81,Flat,Plate,Steel/Concrete,Hardcover,Yes,2010,2,2,1,1
649,shanghai,金牛苑,121.44093059396947,31.157627396174842,徐汇,107104184093,4950000.0,75423,Middle,65.63,Flat,Plate,Brick/Concrete,Simplicity,No,1997,2,1,1,1
650,shanghai,华梅花苑,121.4097744843058,31.16106467851258,闵行,107104203280,9600000.0,77202,High,124.35,Flat,Plate,Brick/Concrete,Simplicity,No,1999,3,2,1,2
651,shanghai,兰桥公寓,121.21480041743436,31.035758713301643,松江,107104213079,4900000.0,39887,High,122.85,Flat,Plate,Steel/Concrete,Hardcover,No,2003,4,2,1,2
652,shanghai,茅台雅苑,121.39602214559244,31.21410767477313,长宁,107104253612,5280000.0,74158,High,71.2,Flat,Tower,Steel/Concrete,Hardcover,Yes,1991,2,1,1,1
653,shanghai,航华一村,121.35806200050455,31.180690381526052,闵行,107104023646,3450000.0,50594,High,68.19,Flat,Plate,Brick/Concrete,Simplicity,No,1994,2,1,1,1
654,shanghai,金桥爱建园,121.63729712421191,31.191665716425142,浦东,107104268127,15200000.0,127904,Middle,118.84,Flat,Plate,Steel/Concrete,Hardcover,Yes,2003,3,2,1,2
655,shanghai,沙申新村,121.3459402659529,31.17676828834246,闵行,107104069502,3200000.0,53836,Low,59.44,Flat,Plate,Brick/Concrete,Simplicity,No,1994,2,1,1,1
656,shanghai,康桥月苑,121.60245320093814,31.132752655597212,浦东,107104146610,4500000.0,48113,Middle,93.53,Flat,Plate,Steel/Concrete,Hardcover,No,2009,3,2,1,1
657,shanghai,平南一二村,121.40140775661641,31.15930646016895,闵行,107104111007,5450000.0,75821,Middle,71.88,Flat,Plate,Brick/Concrete,Simplicity,No,1994,2,1,1,1
