,City,HouseName,Lng,Lat,tradeTime,DOM,followers,totalPrice,price,square,bedRoom,livingRoom,kitchen,bathRoom,floor,buildingType,constructionTime,renovationCondition,buildingStructure,elevator,subway,district
873,Shanghai,东方康德家园一期,121.52025402473926,31.13213846123835,2021,27,3,3010000.0,55669.0,54.07,1.0,1,1,1,Middle,Plate       ,NaN ,Rough     ,Steel/Concrete  ,No           ,Unknown,Unknown
874,Shanghai,景凤小区,121.46416418801843,31.32649308894569,2021,94,75,3010000.0,52817.0,56.99,2.0,1,1,1,High,Plate       ,1996 ,Hardcover     ,Brick/Concrete  ,No           ,Unknown,Unknown
875,Shanghai,学林苑,121.39095148048027,31.319601626702468,2021,2,0,7100000.0,45516.0,155.99,4.0,2,2,1,High,Plate       ,2004 ,Hardcover     ,Steel/Concrete  ,No           ,Unknown,Unknown
876,Shanghai,乾溪新村,121.33840213526592,31.835599975365863,2021,56,92,2530000.0,51497.0,49.13,1.0,1,1,1,Low,Plate       ,1994 ,Hardcover     ,Brick/Concrete  ,No           ,Unknown,Unknown
877,Shanghai,盛世豪园(二期),121.52342504318948,31.324745844037956,2021,14,55,8770000.0,108139.0,81.1,2.0,2,1,1,Middle,Plate       ,2014 ,Hardcover     ,Steel/Concrete  ,Yes           ,Unknown,Unknown
878,Shanghai,日月华城,121.39614108124196,31.071694566896596,2021,38,4,3350000.0,53678.0,62.41,2.0,1,1,1,Low,Plate       ,2007 ,Hardcover     ,Steel/Concrete  ,Yes           ,Unknown,Unknown
879,Shanghai,桃浦一村海棠苑,121.35895060206926,31.289893468359665,2021,17,35,2080000.0,48838.0,42.59,1.0,1,1,1,High,Plate       ,1995 ,Hardcover     ,Brick/Concrete  ,No           ,Unknown,Unknown
880,Shanghai,菊泉新城(陆翔路358弄),121.37542166465433,31.35656737148401,2021,125,61,3430000.0,48722.0,70.4,2.0,1,1,1,High,Plate       ,2005 ,Simplicity     ,Steel/Concrete  ,No           ,Unknown,Unknown
881,Shanghai,罗山四村,121.56803749990095,31.255928643071666,2021,16,27,4410000.0,73050.0,60.37,2.0,1,1,1,High,Plate       ,1992 ,Hardcover     ,Brick/Concrete  ,No           ,Unknown,Unknown
882,Shanghai,泾阳家园,121.37169908662098,31.24373391763473,2021,76,72,3370000.0,64157.0,52.45,1.0,1,1,1,High,Plate       ,1997 ,Hardcover     ,Brick/Concrete  ,No           ,Unknown,Unknown
883,Shanghai,银翔新村,121.32277533634695,31.293390647854707,2021,6,0,3540000.0,48612.0,72.72,2.0,1,1,1,Middle,Plate       ,1997 ,Other     ,Brick/Concrete  ,No           ,Unknown,Unknown
884,Shanghai,汇颂南苑,121.53848172150332,31.05621267736866,2021,16,15,3080000.0,42719.0,72.1,2.0,1,1,1,High,Plate       ,2008 ,Hardcover     ,Steel/Concrete  ,No           ,Unknown,Unknown
885,Shanghai,宝林一村,121.5097829265622,31.40154207554871,2021,122,38,3280000.0,61713.0,53.15,2.0,1,1,1,Middle,Plate       ,1994 ,Hardcover     ,Brick/Concrete  ,No           ,Unknown,Unknown
886,Shanghai,江海二村(奉贤),121.46252810419311,30.9064372948587,2021,21,20,1660000.0,20704.0,80.18,2.0,2,1,1,Low,Plate       ,1996 ,Simplicity     ,Brick/Concrete  ,No           ,Unknown,Unknown
887,Shanghai,嘉海雅苑,121.32552914781628,31.27607272673874,2021,8,6,3880000.0,47088.0,82.4,2.0,2,1,1,Low,Plate       ,2015 ,Hardcover     ,Steel/Concrete  ,Unknown           ,Unknown,Unknown
888,Shanghai,今天花园,121.40964423000685,31.082508679770832,2021,4,0,4850000.0,61792.0,78.49,2.0,2,1,1,Middle,Plate       ,2002 ,Simplicity     ,Steel/Concrete  ,No           ,Unknown,Unknown
889,Shanghai,凌云新村,121.42481750837588,31.146019216009776,2021,25,38,2700000.0,66618.0,40.5,1.0,1,1,1,High,Plate       ,1994 ,Simplicity     ,Brick/Concrete  ,No           ,Unknown,Unknown
890,Shanghai,塘和家园德宁苑,121.25777202930134,31.105382876600157,2021,22,10,1960000.0,37642.0,52.07,1.0,1,1,1,Middle,Tower       ,2015 ,Rough     ,Steel/Concrete  ,Yes           ,Unknown,Unknown
891,Shanghai,梅陇四村,121.42777356231757,31.142782434378194,2021,61,89,3600000.0,57906.0,62.17,2.0,1,1,1,High,Plate       ,1994 ,Simplicity     ,Brick/Concrete  ,No           ,Unknown,Unknown
892,Shanghai,海尚东苑,121.68168320793488,31.293546262714703,2021,34,18,2640000.0,47669.0,55.34,1.0,1,1,1,High,Plate       ,2011 ,Hardcover     ,Steel/Concrete  ,Yes           ,Unknown,Unknown
893,Shanghai,云树欣居,121.80999878393006,30.904046789330472,2021,38,9,1540000.0,24083.0,63.74,1.0,1,1,1,Middle,Plate       ,2008 ,Simplicity     ,Steel/Concrete  ,No           ,Unknown,Unknown
894,Shanghai,绿庭尚城,121.31842143255187,31.152906331881606,2021,57,104,5060000.0,26966.0,187.65,3.0,2,1,2,Low,Plate       ,2008 ,Rough     ,Steel/Concrete  ,Yes           ,Unknown,Unknown
895,Shanghai,美岸栖庭(公寓),121.498880911232,31.333628559754278,2021,196,127,4470000.0,62790.0,71.19,1.0,1,0,1,High,Plate       ,2013 ,Simplicity     ,Steel/Concrete  ,Yes           ,Unknown,Unknown
896,Shanghai,爱法花园(一期),121.66541291887705,31.278089388382984,2021,35,15,4730000.0,50492.0,93.68,2.0,2,1,2,Low,Plate       ,2004 ,Simplicity     ,Steel/Concrete  ,No           ,Unknown,Unknown
897,Shanghai,海滨七村,121.50363797789063,31.391886895775293,2021,35,0,1720000.0,42787.0,40.2,1.0,1,1,1,Middle,Plate       ,1987 ,Simplicity     ,Brick/Concrete  ,No           ,Unknown,Unknown
898,Shanghai,杨泰二村,121.44776175822008,31.375984336895428,2021,50,13,2920000.0,41145.0,70.97,2.0,1,1,1,High,Plate       ,1993 ,Simplicity     ,Brick/Concrete  ,No           ,Unknown,Unknown
899,Shanghai,海江二村,121.50955296035164,31.39841492643438,2021,10,2,1740000.0,44389.0,39.03,1.0,0,1,1,Low,Plate       ,1995 ,Hardcover     ,Brick/Concrete  ,No           ,Unknown,Unknown
900,Shanghai,长海一村,121.53609869664645,31.317592263242574,2021,9,21,2480000.0,59602.0,41.61,2.0,1,1,1,High,Plate       ,1994 ,Hardcover     ,Brick/Concrete  ,No           ,Unknown,Unknown
901,Shanghai,红旗四街坊,121.48053886017651,31.235929042252014,2021,5,0,1880000.0,37600.0,50.0,1.0,1,1,1,Low,Plate       ,2004 ,Hardcover     ,Mixed  ,No           ,Unknown,Unknown
902,Shanghai,花苑村丁香园,121.54470096004054,30.996196810279365,2021,17,12,4450000.0,57643.0,77.2,2.0,1,1,1,High,Plate       ,1992 ,Simplicity     ,Brick/Concrete  ,No           ,Unknown,Unknown
903,Shanghai,龙湖蔚澜香醍,121.25417701065038,31.353895877645172,2021,16,0,720000.0,12844.0,56.06,1.0,1,1,1,Low,Tower       ,2013 ,Other     ,Steel/Concrete  ,Yes           ,Unknown,Unknown
904,Shanghai,陆家嘴滴水涟岸,121.52222697313081,31.23644583675812,2021,34,31,5600000.0,63242.0,88.55,2.0,2,1,2,Middle,Plate       ,2020 ,Hardcover     ,Steel/Concrete  ,Yes           ,Unknown,Unknown
905,Shanghai,北汪小区,121.4397088984759,31.2241763877481,2021,21,15,3470000.0,87230.0,39.78,1.0,1,1,1,Middle,Plate       ,1994 ,Simplicity     ,Brick/Concrete  ,No           ,Unknown,Unknown
906,Shanghai,阳光威尼斯AB区,121.37857390851939,31.26768471558547,2021,25,26,6100000.0,60582.0,100.69,2.0,2,1,1,Middle,Plate       ,2004 ,Simplicity     ,Steel/Concrete  ,Yes           ,Unknown,Unknown
907,Shanghai,罗南二村,121.37192815452602,31.3922040068017,2021,44,12,1620000.0,35426.0,45.73,1.0,1,1,1,High,Plate       ,1997 ,Simplicity     ,Brick/Concrete  ,No           ,Unknown,Unknown
908,Shanghai,柏林春天（一期）,121.40123043110873,31.109068258922623,2021,68,33,7430000.0,82795.0,89.74,2.0,1,1,1,Low,Plate       ,2003 ,Hardcover     ,Steel/Concrete  ,Yes           ,Unknown,Unknown
909,Shanghai,大华碧云天,121.40185699920194,31.297451583035752,2021,81,16,8580000.0,76145.0,112.68,3.0,2,1,2,Low,Plate       ,2018 ,Simplicity     ,Steel/Concrete  ,Yes           ,Unknown,Unknown
910,Shanghai,城市方园,121.54267429297948,31.340525461754947,2021,5,18,2600000.0,56241.0,46.23,1.0,1,1,1,Low,Plate       ,2011 ,Hardcover     ,Steel/Concrete  ,Yes           ,Unknown,Unknown
911,Shanghai,临汾花园,121.47196713916975,31.31305279646407,2021,45,24,2570000.0,52514.0,48.94,1.0,1,1,1,High,Plate       ,1997 ,Rough     ,Brick/Concrete  ,No           ,Unknown,Unknown
912,Shanghai,嘉邦小区,121.25950444308869,31.40073542858487,2021,63,15,2700000.0,25722.0,104.97,3.0,2,1,2,High,Plate       ,1996 ,Simplicity     ,Brick/Concrete  ,No           ,Unknown,Unknown
913,Shanghai,凤庆小区,121.40787232238841,31.02126100141911,2021,6,7,1530000.0,35630.0,42.83,1.0,1,1,1,Middle,Plate       ,1987 ,Hardcover     ,Brick/Concrete  ,No           ,Unknown,Unknown
914,Shanghai,金康花苑,121.31980200103742,30.744727880130277,2021,24,0,990000.0,15715.0,63.0,1.0,2,1,1,High,Plate       ,2011 ,Hardcover     ,Steel/Concrete  ,No           ,Unknown,Unknown
915,Shanghai,天和前滩时代,121.52394201801046,30.975341875008365,2021,38,13,2260000.0,27305.0,82.77,3.0,1,1,1,Low,Plate       ,NaN ,Rough     ,Steel/Concrete  ,Unknown           ,Unknown,Unknown
916,Shanghai,曹杨八村,121.41154702073808,31.25292888689595,2021,55,19,1960000.0,61193.0,32.03,1.0,0,1,1,High,Plate       ,1983 ,Rough     ,Brick/Concrete  ,No           ,Unknown,Unknown
917,Shanghai,华光花园,121.39248902019115,31.193185856675854,2021,209,53,13000000.0,54490.0,238.58,4.0,2,1,3,High,Plate       ,1997 ,Simplicity     ,Steel/Concrete  ,Yes           ,Unknown,Unknown
918,Shanghai,潍坊三村,121.52609220207916,31.229300465379932,2021,1,0,3050000.0,102971.0,29.62,1.0,0,1,1,Middle,Plate       ,1985 ,Simplicity     ,Brick/Concrete  ,No           ,Unknown,Unknown
919,Shanghai,京都苑,121.3575709867128,31.157686265127165,2021,37,4,12680000.0,102764.0,123.39,3.0,2,1,1,High,Plate       ,2001 ,Hardcover     ,Steel/Concrete  ,No           ,Unknown,Unknown
920,Shanghai,子长小区,121.4416139349709,31.26818219773268,2021,3,4,2620000.0,61748.0,42.35,1.0,1,1,1,Low,Plate       ,1986 ,Hardcover     ,Brick/Concrete  ,No           ,Unknown,Unknown
921,Shanghai,锦园坊,121.75396847699012,31.030793187469378,2021,21,1,1870000.0,29811.0,62.73,2.0,1,1,1,Middle,Plate       ,2007 ,Hardcover     ,Steel/Concrete  ,No           ,Unknown,Unknown
922,Shanghai,银泰苑,121.42695852972837,31.092502769472627,2021,4,5,4800000.0,56491.0,84.97,2.0,2,1,1,Middle,Plate       ,2009 ,Simplicity     ,Steel/Concrete  ,Yes           ,Unknown,Unknown
923,Shanghai,金丰苑二居,121.3410421653292,31.39971664017502,2021,24,17,2080000.0,31331.0,66.39,2.0,1,1,1,High,Tower       ,2014 ,Rough     ,Steel/Concrete  ,Yes           ,Unknown,Unknown
924,Shanghai,三门路358弄,121.49919954019639,31.31697804677975,2021,39,4,2780000.0,64954.0,42.8,1.0,1,1,1,Middle,Plate       ,1995 ,Rough     ,Steel/Concrete  ,No           ,Unknown,Unknown
925,Shanghai,通河一村,121.45505887353875,31.341825055584014,2021,83,6,2750000.0,60855.0,45.19,1.0,1,1,1,Low,Plate       ,1995 ,Simplicity     ,Brick/Concrete  ,No           ,Unknown,Unknown
926,Shanghai,延吉东路125弄,121.55113471393356,31.300534992789927,2021,16,39,3740000.0,65135.0,57.42,2.0,1,1,1,High,Plate       ,1988 ,Hardcover     ,Brick/Concrete  ,No           ,Unknown,Unknown
927,Shanghai,塘和家园德悦苑,121.25995697779324,31.105422840096914,2021,46,37,1500000.0,31076.0,48.27,1.0,1,1,1,Middle,Tower       ,2015 ,Rough     ,Steel/Concrete  ,Yes           ,Unknown,Unknown
928,Shanghai,金桂苑(徐汇),121.42011029767305,31.16867240361738,2021,50,30,8050000.0,80938.0,99.46,2.0,2,1,1,Middle,Tower       ,1996 ,Hardcover     ,Steel/Concrete  ,Yes           ,Unknown,Unknown
929,Shanghai,中环花苑,121.42345675518936,31.270800127839212,2021,84,108,5650000.0,90895.0,62.16,1.0,1,1,1,Low,Plate       ,2007 ,Simplicity     ,Steel/Concrete  ,Yes           ,Unknown,Unknown
930,Shanghai,朗庭上郡苑(公寓),121.30245392502873,31.156734236843683,2021,7,0,4140000.0,47046.0,88.0,3.0,2,1,1,Middle,Plate       ,2010 ,Simplicity     ,Steel/Concrete  ,Yes           ,Unknown,Unknown
931,Shanghai,臻果国际,121.38067800951539,31.17506088030758,2021,31,19,4250000.0,79041.0,53.77,1.0,1,1,1,Middle,Plate       ,2005 ,Hardcover     ,Steel/Concrete  ,Yes           ,Unknown,Unknown
932,Shanghai,沿港河畔家园,121.51887638340915,30.968059589247524,2021,3,0,2010000.0,28171.0,71.35,2.0,1,1,1,Low,Plate       ,NaN ,Other     ,Steel/Concrete  ,Unknown           ,Unknown,Unknown
933,Shanghai,丝庐雅苑一期,121.66150268482268,31.038376172979252,2021,36,52,3380000.0,38200.0,88.43,2.0,2,1,1,Middle,Plate & Tower       ,2012 ,Simplicity     ,Steel/Concrete  ,Yes           ,Unknown,Unknown
934,Shanghai,西南名苑,121.27409145567054,31.12310119496574,2021,16,21,4030000.0,40164.0,100.34,2.0,2,1,1,Middle,Plate       ,2007 ,Hardcover     ,Steel/Concrete  ,Yes           ,Unknown,Unknown
935,Shanghai,中山北路2185弄,121.4344569553118,31.2533728868238,2021,120,60,3400000.0,65961.0,51.47,2.0,1,1,1,High,Plate       ,1986 ,Hardcover     ,Brick/Concrete  ,No           ,Unknown,Unknown
936,Shanghai,广汇花苑,121.46149280709287,31.198096411504096,2021,68,114,8800000.0,92147.0,95.5,3.0,1,1,1,Middle,Tower       ,1998 ,Simplicity     ,Steel/Concrete  ,Yes           ,Unknown,Unknown
937,Shanghai,工农二村,121.54183302986938,31.33167085538273,2021,255,60,1980000.0,58116.0,34.07,1.0,1,1,1,High,Plate       ,1989 ,Simplicity     ,Brick/Concrete  ,No           ,Unknown,Unknown
938,Shanghai,锦苑小区(虹口),121.47586704271077,31.30039491013697,2021,37,67,3060000.0,58903.0,51.95,2.0,1,1,1,High,Plate       ,1991 ,Simplicity     ,Brick/Concrete  ,No           ,Unknown,Unknown
939,Shanghai,鹤沙航城航武嘉园,121.60029798635858,31.081909852678958,2021,16,68,1950000.0,34450.0,56.46,1.0,1,1,1,Low,Plate       ,2013 ,Rough     ,Steel/Concrete  ,No           ,Unknown,Unknown
940,Shanghai,国泰大厦,121.42917420026873,31.222536700852043,2021,50,75,7680000.0,77954.0,98.52,2.0,1,1,1,Low,Tower       ,1994 ,Simplicity     ,Steel/Concrete  ,Yes           ,Unknown,Unknown
941,Shanghai,证大家园(三期),121.60288402826072,31.286332889674046,2021,32,0,12650000.0,88841.0,142.39,3.0,2,1,2,High,Plate       ,2005 ,Hardcover     ,Steel/Concrete  ,Yes           ,Unknown,Unknown
942,Shanghai,金桂苑(徐汇),121.42011029767305,31.16867240361738,2021,52,31,7650000.0,76916.0,99.46,2.0,1,1,1,Low,Tower       ,1996 ,Simplicity     ,Steel/Concrete  ,Yes           ,Unknown,Unknown
943,Shanghai,江南新村(徐汇),121.4692980938385,31.1984113244461,2021,44,63,2830000.0,68807.0,41.13,1.0,1,1,1,Low,Plate       ,1954 ,Simplicity     ,Brick/Concrete  ,No           ,Unknown,Unknown
944,Shanghai,同济新村,121.51438198128163,31.288281825184416,2021,14,24,9500000.0,106503.0,89.2,3.0,2,1,1,Low,Plate       ,1995 ,Simplicity     ,Brick/Concrete  ,No           ,Unknown,Unknown
945,Shanghai,尼德兰花园(一期),121.58914399633284,31.341360735266342,2021,187,132,13000000.0,35753.0,363.61,3.0,2,1,2,Low,Plate       ,2013 ,Hardcover     ,Steel/Concrete  ,No           ,Unknown,Unknown
946,Shanghai,东方冠郡一期,121.66169222728529,31.032767772291425,2021,59,28,4310000.0,32494.0,132.64,3.0,2,1,2,Low,Plate       ,2007 ,Hardcover     ,Steel/Concrete  ,Yes           ,Unknown,Unknown
947,Shanghai,泷湾苑,121.21287525889592,31.14544999991307,2021,124,11,13200000.0,30623.0,431.06,5.0,3,1,6,Low,Plate       ,2015 ,Rough     ,Steel/Concrete  ,No           ,Unknown,Unknown
948,Shanghai,自由公寓,121.45038202556213,31.2189518942899,2021,584,409,2750000.0,126147.0,21.8,1.0,0,0,1,Low,Other       ,2000 ,Hardcover     ,Unknown  ,Yes           ,Unknown,Unknown
949,Shanghai,东新支路55弄,121.43136885046016,31.2490687075801,2021,25,9,3060000.0,70168.0,43.61,2.0,0,1,1,Middle,Plate       ,1987 ,Hardcover     ,Steel/Concrete  ,No           ,Unknown,Unknown
950,Shanghai,威隆大厦,121.37128649490025,31.259786146801698,2021,142,0,1090000.0,24158.0,45.12,1.0,1,1,1,Middle,Other       ,2010 ,Other     ,Unknown  ,Unknown           ,Unknown,Unknown
951,Shanghai,好日子大家园B区,121.3676042507843,31.35700902826227,2021,16,15,5350000.0,41304.0,129.53,3.0,2,1,2,Middle,Plate       ,2007 ,Hardcover     ,Brick/Concrete  ,No           ,Unknown,Unknown
952,Shanghai,清涧七街坊,121.39228986585958,31.26545083607751,2021,5,0,3880000.0,59911.0,64.68,2.0,1,0,1,High,Plate       ,1995 ,Hardcover     ,Brick/Concrete  ,No           ,Unknown,Unknown
953,Shanghai,大华一村,121.42828335069449,31.27971020125982,2021,15,8,2590000.0,64460.0,40.18,1.0,0,1,1,Low,Plate       ,1992 ,Simplicity     ,Brick/Concrete  ,No           ,Unknown,Unknown
954,Shanghai,财大小区,121.51324194175892,31.31119091721312,2021,59,65,3670000.0,70782.0,51.85,2.0,1,1,1,Low,Plate       ,1992 ,Simplicity     ,Brick/Concrete  ,No           ,Unknown,Unknown
955,Shanghai,罗秀三村,121.45301783358953,31.140542096738187,2021,32,35,3260000.0,66274.0,49.19,2.0,0,1,1,High,Plate       ,1994 ,Hardcover     ,Brick/Concrete  ,No           ,Unknown,Unknown
956,Shanghai,嘉海雅苑,121.32552914781628,31.27607272673874,2021,47,58,2820000.0,47387.0,59.51,1.0,1,1,1,Middle,Plate       ,NaN ,Hardcover     ,Steel/Concrete  ,Unknown           ,Unknown,Unknown
957,Shanghai,塘和家园桂花锦苑,121.24638600696235,31.100244836291903,2021,63,0,2650000.0,37167.0,71.3,2.0,1,1,1,High,Plate       ,2013 ,Simplicity     ,Steel/Concrete  ,Yes           ,Unknown,Unknown
958,Shanghai,中远两湾城,121.4476988768344,31.2580550166753,2021,37,63,8990000.0,88216.0,101.91,2.0,2,1,1,High,Plate       ,2001 ,Hardcover     ,Steel/Concrete  ,Yes           ,Unknown,Unknown
959,Shanghai,金地格林郡,121.10939477601292,31.13937902253949,2021,62,22,3750000.0,32815.0,114.28,2.0,2,1,2,Middle,Plate       ,2007 ,Hardcover     ,Steel/Concrete  ,Yes           ,Unknown,Unknown
960,Shanghai,上海滩新昌城,121.47233239019012,31.244049294546425,2021,57,69,19300000.0,128299.0,150.43,3.0,2,1,2,Low,Plate       ,2006 ,Hardcover     ,Steel/Concrete  ,Yes           ,Unknown,Unknown
961,Shanghai,中海万锦城(二期),121.46724079455954,31.25541782154828,2021,74,15,5680000.0,67894.0,83.66,2.0,2,1,2,Middle,Tower       ,2012 ,Hardcover     ,Steel/Concrete  ,Yes           ,Unknown,Unknown
962,Shanghai,印象春城,121.59630259294185,31.12206820760573,2021,5,0,150000.0,4438.0,32.0,, , , ,地下室,Plate & Tower       ,NaN ,Other     ,Steel/Concrete  ,Yes           ,Unknown,Unknown
963,Shanghai,东鼎名人府邸(松江),121.21458141055103,31.044166784166556,2021,21,4,13450000.0,54988.0,244.6,4.0,2,2,3,High,Plate       ,2013 ,Hardcover     ,Steel/Concrete  ,Yes           ,Unknown,Unknown
964,Shanghai,三乐新村,121.45802462917995,31.24524070883646,2021,70,51,3270000.0,84980.0,38.48,1.0,1,1,1,Low,Plate       ,1981 ,Simplicity     ,Brick/Concrete  ,No           ,Unknown,Unknown
965,Shanghai,鹤沙航城航武嘉园,121.60029798635858,31.081909852678958,2021,66,73,1950000.0,34450.0,56.46,1.0,1,1,1,Low,Plate       ,2013 ,Rough     ,Steel/Concrete  ,No           ,Unknown,Unknown
966,Shanghai,东荷小区,121.59917905701536,31.278806786917862,2021,21,15,4340000.0,59929.0,72.42,2.0,2,1,1,High,Plate       ,1997 ,Simplicity     ,Brick/Concrete  ,No           ,Unknown,Unknown
967,Shanghai,民心小区,121.43106692997824,31.229907693407768,2021,71,96,3640000.0,83487.0,43.6,2.0,1,1,1,High,Plate       ,1993 ,Simplicity     ,Brick/Concrete  ,No           ,Unknown,Unknown
968,Shanghai,上工新村,121.46015514035795,31.281061873030396,2021,36,19,4350000.0,89544.0,48.58,2.0,1,1,1,Middle,Plate       ,1983 ,Hardcover     ,Brick/Concrete  ,No           ,Unknown,Unknown
969,Shanghai,新川路742弄,121.69835126667252,31.197214680524272,2021,301,210,2560000.0,34897.0,73.36,2.0,1,1,1,High,Plate       ,1993 ,Hardcover     ,Brick/Concrete  ,No           ,Unknown,Unknown
970,Shanghai,华山夏都苑,121.43720792610557,31.214328570399072,2021,55,32,23900000.0,114093.0,209.48,3.0,2,1,3,Low,Plate       ,2007 ,Simplicity     ,Steel/Concrete  ,Yes           ,Unknown,Unknown
971,Shanghai,高行绿洲(四期),121.5975971410123,31.331819681840354,2021,82,76,2760000.0,51008.0,54.11,1.0,1,1,1,Low,Plate       ,2010 ,Rough     ,Steel/Concrete  ,Yes           ,Unknown,Unknown
972,Shanghai,馨虹小区,121.37084982859184,31.21311390824244,2021,3,9,3350000.0,67732.0,49.46,2.0,1,1,1,Low,Plate       ,1995 ,Hardcover     ,Brick/Concrete  ,No           ,Unknown,Unknown
973,Shanghai,河畔明珠,121.48183322858584,31.24671999882115,2021,47,114,13280000.0,130993.0,101.38,2.0,2,1,1,High,Plate       ,2002 ,Hardcover     ,Steel/Concrete  ,Yes           ,Unknown,Unknown
974,Shanghai,博山小区,121.56240081248696,31.252319184271578,2021,68,34,5520000.0,63427.0,87.03,2.0,2,1,1,Low,Tower       ,1990 ,Simplicity     ,Steel/Concrete  ,Yes           ,Unknown,Unknown
975,Shanghai,文怡花园,121.44532941639072,30.999749183846273,2021,160,65,3320000.0,24786.0,133.75,3.0,2,1,2,Middle,Plate       ,2004 ,Hardcover     ,Steel/Concrete  ,No           ,Unknown,Unknown
976,Shanghai,共和新苑,121.44752649200703,31.334818754201258,2021,348,7,8400000.0,60151.0,139.65,3.0,2,1,2,High,Plate       ,2007 ,Hardcover     ,Steel/Concrete  ,Yes           ,Unknown,Unknown
977,Shanghai,祁连四村,121.38863654718106,31.321711820470192,2021,82,46,3330000.0,48747.0,68.21,2.0,1,1,1,Middle,Plate       ,1997 ,Hardcover     ,Brick/Concrete  ,No           ,Unknown,Unknown
978,Shanghai,宝启公寓,121.43927896945881,31.376573885732416,2021,13,10,3490000.0,47655.0,73.13,2.0,1,1,1,Middle,Plate       ,2000 ,Hardcover     ,Steel/Concrete  ,No           ,Unknown,Unknown
979,Shanghai,塘和家园登云苑,121.26249379255341,31.105731416467062,2021,21,1,2480000.0,36274.0,68.37,2.0,1,1,1,Middle,Plate       ,2015 ,Simplicity     ,Steel/Concrete  ,Yes           ,Unknown,Unknown
980,Shanghai,保利香槟苑,121.53362602089969,31.260908524307002,2021,27,25,11400000.0,125143.0,91.08,2.0,1,1,1,Low,Plate       ,2014 ,Simplicity     ,Steel/Concrete  ,Yes           ,Unknown,Unknown
981,Shanghai,通河二村,121.45689734559546,31.339738448835092,2021,14,17,2470000.0,52035.0,47.43,2.0,1,1,1,Middle,Plate       ,1992 ,Simplicity     ,Brick/Concrete  ,No           ,Unknown,Unknown
982,Shanghai,香山新村东南街坊,121.5782501555828,31.246908169374557,2021,7,0,3940000.0,65997.0,59.7,2.0,1,1,1,Low,Plate       ,1995 ,Simplicity     ,Brick/Concrete  ,No           ,Unknown,Unknown
983,Shanghai,锦都玫瑰园,121.54677047627443,31.318122102671765,2021,13,10,8350000.0,81488.0,102.47,2.0,2,1,1,Middle,Plate       ,2007 ,Hardcover     ,Steel/Concrete  ,Yes           ,Unknown,Unknown
984,Shanghai,盛宅新村,121.33840213526592,31.835599975365863,2021,32,11,3150000.0,39563.0,79.62,2.0,2,1,1,Low,Plate       ,1996 ,Simplicity     ,Brick/Concrete  ,No           ,Unknown,Unknown
985,Shanghai,尚海郦景,121.54468775494955,31.245876236786383,2021,11,10,18000000.0,147541.0,122.0,2.0,2,1,2,High,Plate       ,NaN ,Hardcover     ,Steel/Concrete  ,Yes           ,Unknown,Unknown
986,Shanghai,大华锦绣华城(十五街区),121.53335095975253,31.18197984224341,2021,9,0,530000.0,14581.0,36.35,, , , ,地下室,Plate       ,NaN ,Other     ,Steel/Concrete  ,No           ,Unknown,Unknown
987,Shanghai,长顺坊,121.42563442740665,31.16140884016124,2021,6,7,3280000.0,110609.0,29.6,1.0,0,1,1,Low,Plate       ,1993 ,Hardcover     ,Brick/Concrete  ,No           ,Unknown,Unknown
988,Shanghai,航华二村京润花园,121.35573718584472,31.17545496566384,2021,6,16,3050000.0,52057.0,58.59,2.0,1,1,1,High,Plate       ,1995 ,Hardcover     ,Brick/Concrete  ,No           ,Unknown,Unknown
989,Shanghai,上海康城,121.3610824629513,31.109872286600872,2021,82,27,8880000.0,40515.0,219.18,4.0,2,1,3,High,Plate       ,2005 ,Hardcover     ,Steel/Concrete  ,Yes           ,Unknown,Unknown
990,Shanghai,紫叶花园,121.55772549162971,31.18880808873649,2021,33,5,3620000.0,69389.0,52.17,2.0,1,1,1,High,Plate       ,1995 ,Simplicity     ,Brick/Concrete  ,No           ,Unknown,Unknown
991,Shanghai,万寿新村(青浦),121.11756396632066,31.165263827867957,2021,171,142,1490000.0,39139.0,38.07,1.0,1,1,1,High,Plate       ,1994 ,Hardcover     ,Brick/Concrete  ,No           ,Unknown,Unknown
992,Shanghai,鹤沙航城东茗苑,121.60615898065845,31.0805688372988,2021,30,4,3080000.0,40505.0,76.04,2.0,1,1,1,Middle,Plate       ,2012 ,Rough     ,Brick/Concrete  ,No           ,Unknown,Unknown
993,Shanghai,双柏小区,121.47857821857043,31.050995923589625,2021,33,22,2370000.0,43659.0,54.17,2.0,1,1,1,Low,Plate       ,1993 ,Simplicity     ,Brick/Concrete  ,No           ,Unknown,Unknown
994,Shanghai,欣松苑,121.70604354658502,31.029431396547263,2021,59,120,2030000.0,21603.0,93.97,3.0,1,1,1,Low,Plate       ,2007 ,Hardcover     ,Steel/Concrete  ,No           ,Unknown,Unknown
995,Shanghai,华钜御庭(二期)(公寓),121.78126261947972,31.06183360326499,2021,50,11,4080000.0,44855.0,90.96,2.0,2,1,1,Middle,Plate       ,2011 ,Rough     ,Steel/Concrete  ,Yes           ,Unknown,Unknown
996,Shanghai,东方听潮豪园,121.74696872866969,31.043831707133794,2021,21,0,3150000.0,35145.0,89.63,2.0,2,1,1,High,Plate       ,2010 ,Other     ,Steel/Concrete  ,Yes           ,Unknown,Unknown
